WYETPUS,198301,0.172,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198302,0.018,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198303,0.313,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198304,0.214,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198305,0.251,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198306,0.212,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198307,0.097,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198308,0.01,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198309,0.378,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198310,0.464,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198311,0.423,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198312,0.117,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198313,2.668,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198401,0.041,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198402,0.199,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198403,0.184,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198404,0.562,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198405,0.758,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198406,0.599,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198407,0.468,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198408,0.266,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198409,0.499,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198410,0.87,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198411,0.847,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198412,1.197,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198413,6.49,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198501,0.635,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198502,1.093,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198503,0.69,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198504,0.581,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198505,0.337,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198506,0.337,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198507,0.071,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198508,0.363,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198509,0.832,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
WYETPUS,198510,0.524,12,Electricity Net Generation From Wind, All Sectors,Million Kilowatthours
